custom_year,custom_month,custom_day,custom_date,custom_user_id,custom_produit_id,custom_event_name,sales,quantity
year1,month1,day5,date5,user4126,produit182,event_name2,43.33,1
year1,month1,day2,date2,user6642,produit182,event_name2,43.33,1
year1,month1,day8,date8,user6774,produit182,event_name2,43.33,1
year1,month1,day2,date2,user7249,produit182,event_name2,43.33,1
year1,month1,day6,date6,user1033,produit183,event_name2,32.5,1
year1,month1,day8,date8,user3812,produit183,event_name2,32.5,1
year1,month1,day1,date1,user6679,produit183,event_name2,32.5,1
year1,month1,day7,date7,user7420,produit183,event_name2,32.5,1
year1,month1,day6,date6,user7523,produit183,event_name2,32.5,1
year1,month1,day6,date6,user7656,produit183,event_name2,32.5,1
year1,month1,day6,date6,user7676,produit183,event_name2,32.5,1
year1,month1,day8,date8,user353,produit185,event_name2,40.83,1
year1,month1,day6,date6,user2198,produit185,event_name2,40.83,1
year1,month1,day8,date8,user3280,produit185,event_name2,40.83,1
year1,month1,day5,date5,user5338,produit185,event_name2,40.83,1
year1,month1,day6,date6,user1146,produit186,event_name2,11.67,1
year1,month1,day3,date3,user2229,produit186,event_name2,11.67,1
year1,month1,day2,date2,user2371,produit186,event_name2,11.67,1
year1,month1,day4,date4,user2715,produit186,event_name2,11.67,1
year1,month1,day3,date3,user3288,produit186,event_name2,11.67,1
year1,month1,day5,date5,user7633,produit186,event_name2,11.67,1
year1,month1,day8,date8,user8348,produit186,event_name2,11.67,1
year1,month1,day6,date6,user332,produit187,event_name2,7.5,1
year1,month1,day3,date3,user423,produit187,event_name2,7.5,1
year1,month1,day2,date2,user1095,produit187,event_name2,7.5,1
year1,month1,day5,date5,user2859,produit187,event_name2,7.5,1
year1,month1,day3,date3,user3604,produit187,event_name2,7.5,1
year1,month1,day2,date2,user4758,produit187,event_name2,7.5,1
year1,month1,day3,date3,user4867,produit187,event_name2,7.5,1
year1,month1,day2,date2,user4975,produit187,event_name2,7.5,1
year1,month1,day2,date2,user5232,produit187,event_name2,7.5,1
year1,month1,day1,date1,user5260,produit187,event_name2,7.5,1
year1,month1,day8,date8,user5609,produit187,event_name2,7.5,1
year1,month1,day6,date6,user6422,produit187,event_name2,7.5,1
year1,month1,day1,date1,user6617,produit187,event_name2,7.5,1
year1,month1,day2,date2,user6803,produit187,event_name2,7.5,1
year1,month1,day4,date4,user7057,produit187,event_name2,7.5,1
year1,month1,day5,date5,user7155,produit187,event_name2,7.5,1
year1,month1,day6,date6,user7293,produit187,event_name2,7.5,1
year1,month1,day2,date2,user7796,produit187,event_name2,7.5,1
year1,month1,day4,date4,user142,produit2,event_name3,,
year1,month1,day1,date1,user149,produit2,event_name3,,
year1,month1,day6,date6,user159,produit2,event_name3,,
year1,month1,day2,date2,user174,produit2,event_name3,,
year1,month1,day3,date3,user174,produit2,event_name3,,
year1,month1,day1,date1,user211,produit2,event_name3,,
year1,month1,day4,date4,user230,produit2,event_name3,,
year1,month1,day2,date2,user235,produit2,event_name3,,
year1,month1,day2,date2,user235,produit2,event_name3,,
year1,month1,day4,date4,user236,produit2,event_name3,,
year1,month1,day4,date4,user237,produit2,event_name3,,
year1,month1,day6,date6,user239,produit2,event_name3,,
year1,month1,day3,date3,user258,produit2,event_name3,,
year1,month1,day5,date5,user273,produit2,event_name3,,
year1,month1,day1,date1,user307,produit2,event_name3,,
year1,month1,day3,date3,user347,produit2,event_name3,,
year1,month1,day3,date3,user382,produit2,event_name3,,
year1,month1,day1,date1,user395,produit2,event_name3,,
year1,month1,day1,date1,user395,produit2,event_name3,,
year1,month1,day7,date7,user421,produit2,event_name3,,
year1,month1,day4,date4,user444,produit2,event_name3,,
year1,month1,day4,date4,user444,produit2,event_name3,,
year1,month1,day4,date4,user444,produit2,event_name3,,
year1,month1,day4,date4,user444,produit2,event_name3,,
year1,month1,day4,date4,user444,produit2,event_name3,,
year1,month1,day8,date8,user471,produit2,event_name3,,
year1,month1,day1,date1,user521,produit2,event_name3,,
year1,month1,day5,date5,user522,produit2,event_name3,,
year1,month1,day6,date6,user526,produit2,event_name3,,
year1,month1,day7,date7,user529,produit2,event_name3,,
year1,month1,day8,date8,user531,produit2,event_name3,,
year1,month1,day4,date4,user536,produit2,event_name3,,
year1,month1,day4,date4,user561,produit2,event_name3,,
year1,month1,day2,date2,user574,produit2,event_name3,,
year1,month1,day4,date4,user600,produit2,event_name3,,
year1,month1,day8,date8,user608,produit2,event_name3,,
year1,month1,day1,date1,user611,produit2,event_name3,,
year1,month1,day8,date8,user642,produit2,event_name3,,
year1,month1,day4,date4,user671,produit2,event_name3,,
year1,month1,day1,date1,user704,produit2,event_name3,,
year1,month1,day4,date4,user712,produit2,event_name3,,
year1,month1,day1,date1,user721,produit2,event_name3,,
year1,month1,day2,date2,user725,produit2,event_name3,,
year1,month1,day8,date8,user742,produit2,event_name3,,
year1,month1,day5,date5,user751,produit2,event_name3,,
year1,month1,day5,date5,user763,produit2,event_name3,,
year1,month1,day2,date2,user786,produit2,event_name3,,
year1,month1,day2,date2,user786,produit2,event_name3,,
year1,month1,day3,date3,user812,produit2,event_name3,,
year1,month1,day3,date3,user812,produit2,event_name3,,
year1,month1,day4,date4,user819,produit2,event_name3,,
year1,month1,day8,date8,user836,produit2,event_name3,,
year1,month1,day1,date1,user847,produit2,event_name3,,
year1,month1,day3,date3,user914,produit2,event_name3,,
year1,month1,day7,date7,user914,produit2,event_name3,,
year1,month1,day3,date3,user925,produit2,event_name3,,
year1,month1,day2,date2,user950,produit2,event_name3,,
year1,month1,day3,date3,user1027,produit2,event_name3,,
year1,month1,day4,date4,user1089,produit2,event_name3,,
year1,month1,day3,date3,user1218,produit2,event_name3,,
year1,month1,day8,date8,user1228,produit2,event_name3,,
year1,month1,day5,date5,user1247,produit2,event_name3,,
year1,month1,day6,date6,user1261,produit2,event_name3,,
year1,month1,day1,date1,user1273,produit2,event_name3,,
year1,month1,day4,date4,user1307,produit2,event_name3,,
year1,month1,day5,date5,user1326,produit2,event_name3,,
year1,month1,day8,date8,user1402,produit2,event_name3,,
year1,month1,day4,date4,user1414,produit2,event_name3,,
year1,month1,day2,date2,user1436,produit2,event_name3,,
year1,month1,day5,date5,user1471,produit2,event_name3,,
year1,month1,day4,date4,user1488,produit2,event_name3,,
year1,month1,day5,date5,user1512,produit2,event_name3,,
year1,month1,day1,date1,user1534,produit2,event_name3,,
year1,month1,day2,date2,user1574,produit2,event_name3,,
year1,month1,day2,date2,user1575,produit2,event_name3,,
year1,month1,day4,date4,user1620,produit2,event_name3,,
year1,month1,day2,date2,user1636,produit2,event_name3,,
year1,month1,day8,date8,user1637,produit2,event_name3,,
year1,month1,day1,date1,user1639,produit2,event_name3,,
year1,month1,day1,date1,user1673,produit2,event_name3,,
year1,month1,day4,date4,user1691,produit2,event_name3,,
year1,month1,day4,date4,user1726,produit2,event_name3,,
year1,month1,day6,date6,user1734,produit2,event_name3,,
year1,month1,day1,date1,user1741,produit2,event_name3,,
year1,month1,day3,date3,user1752,produit2,event_name3,,
year1,month1,day5,date5,user1777,produit2,event_name3,,
year1,month1,day2,date2,user1799,produit2,event_name3,,
year1,month1,day8,date8,user1827,produit2,event_name3,,
year1,month1,day8,date8,user1851,produit2,event_name3,,
year1,month1,day3,date3,user1878,produit2,event_name3,,
year1,month1,day2,date2,user1891,produit2,event_name3,,
year1,month1,day1,date1,user1905,produit2,event_name3,,
year1,month1,day8,date8,user1977,produit2,event_name3,,
year1,month1,day1,date1,user1981,produit2,event_name3,,
year1,month1,day3,date3,user2001,produit2,event_name3,,
year1,month1,day1,date1,user2013,produit2,event_name3,,
year1,month1,day1,date1,user2018,produit2,event_name3,,
year1,month1,day1,date1,user2025,produit2,event_name3,,
year1,month1,day8,date8,user2050,produit2,event_name3,,
year1,month1,day5,date5,user2053,produit2,event_name3,,
year1,month1,day8,date8,user2062,produit2,event_name3,,
year1,month1,day4,date4,user2067,produit2,event_name3,,
year1,month1,day6,date6,user2090,produit2,event_name3,,
year1,month1,day2,date2,user2143,produit2,event_name3,,
year1,month1,day2,date2,user2159,produit2,event_name3,,
year1,month1,day2,date2,user2165,produit2,event_name3,,
year1,month1,day3,date3,user2171,produit2,event_name3,,
year1,month1,day5,date5,user2204,produit2,event_name3,,
year1,month1,day7,date7,user2214,produit2,event_name3,,
year1,month1,day3,date3,user2227,produit2,event_name3,,
year1,month1,day6,date6,user2230,produit2,event_name3,,
year1,month1,day4,date4,user2234,produit2,event_name3,,
year1,month1,day2,date2,user2251,produit2,event_name3,,
year1,month1,day2,date2,user2281,produit2,event_name3,,
year1,month1,day3,date3,user2291,produit2,event_name3,,
year1,month1,day3,date3,user2294,produit2,event_name3,,
year1,month1,day5,date5,user2419,produit2,event_name3,,
year1,month1,day6,date6,user2419,produit2,event_name3,,
year1,month1,day4,date4,user2422,produit2,event_name3,,
year1,month1,day4,date4,user2422,produit2,event_name3,,
year1,month1,day3,date3,user2429,produit2,event_name3,,
year1,month1,day8,date8,user2499,produit2,event_name3,,
year1,month1,day3,date3,user2528,produit2,event_name3,,
year1,month1,day8,date8,user2533,produit2,event_name3,,
year1,month1,day2,date2,user2588,produit2,event_name3,,
year1,month1,day6,date6,user2637,produit2,event_name3,,
year1,month1,day4,date4,user2657,produit2,event_name3,,
year1,month1,day4,date4,user2710,produit2,event_name3,,
year1,month1,day7,date7,user2727,produit2,event_name3,,
year1,month1,day4,date4,user2739,produit2,event_name3,,
year1,month1,day3,date3,user2748,produit2,event_name3,,
year1,month1,day4,date4,user2763,produit2,event_name3,,
year1,month1,day2,date2,user2783,produit2,event_name3,,
year1,month1,day3,date3,user2792,produit2,event_name3,,
year1,month1,day4,date4,user2800,produit2,event_name3,,
year1,month1,day3,date3,user2816,produit2,event_name3,,
year1,month1,day3,date3,user2823,produit2,event_name3,,
year1,month1,day2,date2,user2852,produit2,event_name3,,
year1,month1,day1,date1,user2904,produit2,event_name3,,
year1,month1,day3,date3,user2905,produit2,event_name3,,
year1,month1,day2,date2,user2953,produit2,event_name3,,
year1,month1,day2,date2,user2979,produit2,event_name3,,
year1,month1,day5,date5,user2984,produit2,event_name3,,
year1,month1,day2,date2,user3017,produit2,event_name3,,
year1,month1,day4,date4,user3045,produit2,event_name3,,
year1,month1,day2,date2,user3049,produit2,event_name3,,
year1,month1,day4,date4,user3059,produit2,event_name3,,
year1,month1,day4,date4,user3064,produit2,event_name3,,
year1,month1,day2,date2,user3089,produit2,event_name3,,
year1,month1,day4,date4,user3122,produit2,event_name3,,
year1,month1,day4,date4,user3131,produit2,event_name3,,
year1,month1,day5,date5,user3142,produit2,event_name3,,
year1,month1,day4,date4,user3192,produit2,event_name3,,
year1,month1,day3,date3,user3194,produit2,event_name3,,
year1,month1,day5,date5,user3209,produit2,event_name3,,
year1,month1,day5,date5,user3211,produit2,event_name3,,
year1,month1,day6,date6,user3236,produit2,event_name3,,
year1,month1,day4,date4,user3273,produit2,event_name3,,
year1,month1,day5,date5,user3314,produit2,event_name3,,
year1,month1,day1,date1,user3357,produit2,event_name3,,
year1,month1,day1,date1,user3360,produit2,event_name3,,
year1,month1,day6,date6,user3371,produit2,event_name3,,
year1,month1,day6,date6,user3371,produit2,event_name3,,
year1,month1,day3,date3,user3374,produit2,event_name3,,
year1,month1,day2,date2,user3418,produit2,event_name3,,
year1,month1,day1,date1,user3470,produit2,event_name3,,
year1,month1,day1,date1,user3474,produit2,event_name3,,
year1,month1,day4,date4,user3507,produit2,event_name3,,
year1,month1,day3,date3,user3545,produit2,event_name3,,
year1,month1,day2,date2,user3622,produit2,event_name3,,
year1,month1,day3,date3,user3667,produit2,event_name3,,
year1,month1,day5,date5,user3681,produit2,event_name3,,
year1,month1,day4,date4,user3695,produit2,event_name3,,
year1,month1,day7,date7,user3714,produit2,event_name3,,
year1,month1,day6,date6,user3724,produit2,event_name3,,
year1,month1,day6,date6,user3778,produit2,event_name3,,
year1,month1,day1,date1,user3831,produit2,event_name3,,
year1,month1,day2,date2,user3883,produit2,event_name3,,
year1,month1,day4,date4,user3955,produit2,event_name3,,
year1,month1,day4,date4,user3961,produit2,event_name3,,
year1,month1,day8,date8,user3969,produit2,event_name3,,
year1,month1,day8,date8,user3974,produit2,event_name3,,
year1,month1,day1,date1,user4064,produit2,event_name3,,
year1,month1,day8,date8,user4119,produit2,event_name3,,
year1,month1,day4,date4,user4129,produit2,event_name3,,
year1,month1,day4,date4,user4145,produit2,event_name3,,
year1,month1,day8,date8,user4156,produit2,event_name3,,
year1,month1,day7,date7,user4170,produit2,event_name3,,
year1,month1,day5,date5,user4176,produit2,event_name3,,
year1,month1,day2,date2,user4178,produit2,event_name3,,
year1,month1,day2,date2,user4182,produit2,event_name3,,
year1,month1,day3,date3,user4184,produit2,event_name3,,
year1,month1,day7,date7,user4185,produit2,event_name3,,
year1,month1,day7,date7,user4185,produit2,event_name3,,
year1,month1,day6,date6,user4186,produit2,event_name3,,
year1,month1,day1,date1,user4195,produit2,event_name3,,
year1,month1,day2,date2,user4205,produit2,event_name3,,
year1,month1,day3,date3,user4238,produit2,event_name3,,
year1,month1,day2,date2,user4255,produit2,event_name3,,
year1,month1,day2,date2,user4270,produit2,event_name3,,
year1,month1,day1,date1,user4281,produit2,event_name3,,
year1,month1,day5,date5,user4287,produit2,event_name3,,
year1,month1,day3,date3,user4317,produit2,event_name3,,
year1,month1,day3,date3,user4360,produit2,event_name3,,
year1,month1,day3,date3,user4405,produit2,event_name3,,
year1,month1,day3,date3,user4410,produit2,event_name3,,
year1,month1,day3,date3,user4415,produit2,event_name3,,
year1,month1,day3,date3,user4444,produit2,event_name3,,
year1,month1,day8,date8,user4467,produit2,event_name3,,
year1,month1,day8,date8,user4541,produit2,event_name3,,
year1,month1,day3,date3,user4557,produit2,event_name3,,
year1,month1,day7,date7,user4608,produit2,event_name3,,
year1,month1,day4,date4,user4635,produit2,event_name3,,
year1,month1,day4,date4,user4677,produit2,event_name3,,
year1,month1,day4,date4,user4683,produit2,event_name3,,
year1,month1,day3,date3,user4708,produit2,event_name3,,
year1,month1,day4,date4,user4708,produit2,event_name3,,
year1,month1,day5,date5,user4726,produit2,event_name3,,
year1,month1,day6,date6,user4741,produit2,event_name3,,
year1,month1,day1,date1,user4759,produit2,event_name3,,
year1,month1,day1,date1,user4761,produit2,event_name3,,
year1,month1,day1,date1,user4773,produit2,event_name3,,
year1,month1,day1,date1,user4773,produit2,event_name3,,
year1,month1,day1,date1,user4773,produit2,event_name3,,
year1,month1,day1,date1,user4773,produit2,event_name3,,
year1,month1,day4,date4,user4819,produit2,event_name3,,
year1,month1,day5,date5,user4853,produit2,event_name3,,
year1,month1,day4,date4,user4904,produit2,event_name3,,
year1,month1,day1,date1,user4918,produit2,event_name3,,
year1,month1,day3,date3,user4929,produit2,event_name3,,
year1,month1,day1,date1,user4939,produit2,event_name3,,
year1,month1,day2,date2,user4951,produit2,event_name3,,
year1,month1,day1,date1,user4956,produit2,event_name3,,
year1,month1,day1,date1,user4975,produit2,event_name3,,
year1,month1,day3,date3,user4981,produit2,event_name3,,
year1,month1,day5,date5,user4982,produit2,event_name3,,
year1,month1,day2,date2,user4995,produit2,event_name3,,
year1,month1,day1,date1,user5051,produit2,event_name3,,
year1,month1,day1,date1,user5077,produit2,event_name3,,
year1,month1,day8,date8,user5087,produit2,event_name3,,
year1,month1,day1,date1,user5088,produit2,event_name3,,
year1,month1,day5,date5,user5098,produit2,event_name3,,
year1,month1,day1,date1,user5100,produit2,event_name3,,
year1,month1,day8,date8,user5131,produit2,event_name3,,
year1,month1,day3,date3,user5132,produit2,event_name3,,
year1,month1,day3,date3,user5158,produit2,event_name3,,
year1,month1,day2,date2,user5165,produit2,event_name3,,
year1,month1,day8,date8,user5167,produit2,event_name3,,
year1,month1,day3,date3,user5168,produit2,event_name3,,
year1,month1,day2,date2,user5194,produit2,event_name3,,
year1,month1,day2,date2,user5203,produit2,event_name3,,
year1,month1,day8,date8,user5217,produit2,event_name3,,
year1,month1,day1,date1,user5224,produit2,event_name3,,
year1,month1,day4,date4,user5250,produit2,event_name3,,
year1,month1,day1,date1,user5266,produit2,event_name3,,
year1,month1,day2,date2,user5266,produit2,event_name3,,
year1,month1,day5,date5,user5266,produit2,event_name3,,
year1,month1,day2,date2,user5303,produit2,event_name3,,
year1,month1,day1,date1,user5316,produit2,event_name3,,
year1,month1,day2,date2,user5316,produit2,event_name3,,
year1,month1,day1,date1,user5329,produit2,event_name3,,
year1,month1,day2,date2,user5329,produit2,event_name3,,
year1,month1,day2,date2,user5329,produit2,event_name3,,
year1,month1,day4,date4,user5339,produit2,event_name3,,
year1,month1,day5,date5,user5355,produit2,event_name3,,
year1,month1,day3,date3,user5367,produit2,event_name3,,
year1,month1,day4,date4,user5396,produit2,event_name3,,
year1,month1,day3,date3,user5417,produit2,event_name3,,
year1,month1,day1,date1,user5424,produit2,event_name3,,
year1,month1,day3,date3,user5473,produit2,event_name3,,
year1,month1,day5,date5,user5500,produit2,event_name3,,
year1,month1,day3,date3,user5526,produit2,event_name3,,
year1,month1,day5,date5,user5546,produit2,event_name3,,
year1,month1,day6,date6,user5557,produit2,event_name3,,
year1,month1,day5,date5,user5624,produit2,event_name3,,
year1,month1,day2,date2,user5627,produit2,event_name3,,
year1,month1,day5,date5,user5651,produit2,event_name3,,
year1,month1,day4,date4,user5653,produit2,event_name3,,
year1,month1,day6,date6,user5674,produit2,event_name3,,
year1,month1,day8,date8,user5678,produit2,event_name3,,
year1,month1,day2,date2,user5688,produit2,event_name3,,
year1,month1,day4,date4,user5712,produit2,event_name3,,
year1,month1,day2,date2,user5760,produit2,event_name3,,
year1,month1,day1,date1,user5771,produit2,event_name3,,
year1,month1,day2,date2,user5789,produit2,event_name3,,
year1,month1,day3,date3,user5794,produit2,event_name3,,
year1,month1,day4,date4,user5843,produit2,event_name3,,
year1,month1,day8,date8,user5863,produit2,event_name3,,
year1,month1,day1,date1,user5884,produit2,event_name3,,
year1,month1,day1,date1,user5896,produit2,event_name3,,
year1,month1,day1,date1,user5906,produit2,event_name3,,
year1,month1,day2,date2,user5984,produit2,event_name3,,
year1,month1,day4,date4,user5995,produit2,event_name3,,
year1,month1,day1,date1,user6025,produit2,event_name3,,
year1,month1,day1,date1,user6027,produit2,event_name3,,
year1,month1,day1,date1,user6042,produit2,event_name3,,
year1,month1,day4,date4,user6045,produit2,event_name3,,
year1,month1,day4,date4,user6082,produit2,event_name3,,
year1,month1,day8,date8,user6085,produit2,event_name3,,
year1,month1,day4,date4,user6124,produit2,event_name3,,
year1,month1,day3,date3,user6125,produit2,event_name3,,
year1,month1,day4,date4,user6126,produit2,event_name3,,
year1,month1,day5,date5,user6145,produit2,event_name3,,
year1,month1,day4,date4,user6149,produit2,event_name3,,
year1,month1,day2,date2,user6182,produit2,event_name3,,
year1,month1,day1,date1,user6187,produit2,event_name3,,
year1,month1,day3,date3,user6204,produit2,event_name3,,
year1,month1,day4,date4,user6294,produit2,event_name3,,
year1,month1,day5,date5,user6325,produit2,event_name3,,
year1,month1,day3,date3,user6353,produit2,event_name3,,
year1,month1,day2,date2,user6417,produit2,event_name3,,
year1,month1,day4,date4,user6426,produit2,event_name3,,
year1,month1,day3,date3,user6428,produit2,event_name3,,
year1,month1,day1,date1,user6465,produit2,event_name3,,
year1,month1,day1,date1,user6482,produit2,event_name3,,
year1,month1,day1,date1,user6504,produit2,event_name3,,
year1,month1,day1,date1,user6523,produit2,event_name3,,
year1,month1,day2,date2,user6567,produit2,event_name3,,
year1,month1,day3,date3,user6601,produit2,event_name3,,
year1,month1,day4,date4,user6638,produit2,event_name3,,
year1,month1,day3,date3,user6646,produit2,event_name3,,
year1,month1,day5,date5,user6667,produit2,event_name3,,
year1,month1,day8,date8,user6681,produit2,event_name3,,
year1,month1,day4,date4,user6700,produit2,event_name3,,
year1,month1,day4,date4,user6711,produit2,event_name3,,
year1,month1,day7,date7,user6755,produit2,event_name3,,
year1,month1,day3,date3,user6764,produit2,event_name3,,
year1,month1,day1,date1,user6773,produit2,event_name3,,
year1,month1,day4,date4,user6778,produit2,event_name3,,
year1,month1,day3,date3,user6831,produit2,event_name3,,
year1,month1,day1,date1,user6868,produit2,event_name3,,
year1,month1,day3,date3,user6880,produit2,event_name3,,
year1,month1,day3,date3,user6886,produit2,event_name3,,
year1,month1,day3,date3,user6887,produit2,event_name3,,
year1,month1,day4,date4,user6902,produit2,event_name3,,
year1,month1,day2,date2,user6909,produit2,event_name3,,
year1,month1,day6,date6,user6929,produit2,event_name3,,
year1,month1,day3,date3,user6941,produit2,event_name3,,
year1,month1,day8,date8,user6971,produit2,event_name3,,
year1,month1,day3,date3,user6987,produit2,event_name3,,
year1,month1,day5,date5,user6987,produit2,event_name3,,
year1,month1,day2,date2,user7012,produit2,event_name3,,
year1,month1,day4,date4,user7014,produit2,event_name3,,
year1,month1,day7,date7,user7040,produit2,event_name3,,
year1,month1,day5,date5,user7041,produit2,event_name3,,
year1,month1,day2,date2,user7042,produit2,event_name3,,
year1,month1,day2,date2,user7070,produit2,event_name3,,
year1,month1,day8,date8,user7113,produit2,event_name3,,
year1,month1,day2,date2,user7133,produit2,event_name3,,
year1,month1,day3,date3,user7137,produit2,event_name3,,
year1,month1,day1,date1,user7179,produit2,event_name3,,
year1,month1,day4,date4,user7183,produit2,event_name3,,
year1,month1,day4,date4,user7195,produit2,event_name3,,
year1,month1,day3,date3,user7198,produit2,event_name3,,
year1,month1,day6,date6,user7211,produit2,event_name3,,
year1,month1,day1,date1,user7213,produit2,event_name3,,
year1,month1,day4,date4,user7236,produit2,event_name3,,
year1,month1,day4,date4,user7252,produit2,event_name3,,
year1,month1,day1,date1,user7278,produit2,event_name3,,
year1,month1,day1,date1,user7297,produit2,event_name3,,
year1,month1,day3,date3,user7348,produit2,event_name3,,
year1,month1,day1,date1,user7375,produit2,event_name3,,
year1,month1,day1,date1,user7388,produit2,event_name3,,
year1,month1,day4,date4,user7419,produit2,event_name3,,
year1,month1,day4,date4,user7419,produit2,event_name3,,
year1,month1,day5,date5,user7450,produit2,event_name3,,
year1,month1,day4,date4,user7461,produit2,event_name3,,
year1,month1,day3,date3,user7475,produit2,event_name3,,
year1,month1,day6,date6,user7476,produit2,event_name3,,
year1,month1,day6,date6,user7556,produit2,event_name3,,
year1,month1,day8,date8,user7620,produit2,event_name3,,
year1,month1,day2,date2,user7630,produit2,event_name3,,
year1,month1,day2,date2,user7647,produit2,event_name3,,
year1,month1,day4,date4,user7649,produit2,event_name3,,
year1,month1,day8,date8,user7655,produit2,event_name3,,
year1,month1,day5,date5,user7663,produit2,event_name3,,
year1,month1,day4,date4,user7701,produit2,event_name3,,
year1,month1,day5,date5,user7702,produit2,event_name3,,
year1,month1,day4,date4,user7715,produit2,event_name3,,
year1,month1,day3,date3,user7734,produit2,event_name3,,
year1,month1,day3,date3,user7751,produit2,event_name3,,
year1,month1,day4,date4,user7751,produit2,event_name3,,
year1,month1,day3,date3,user7823,produit2,event_name3,,
year1,month1,day3,date3,user7823,produit2,event_name3,,
year1,month1,day8,date8,user7823,produit2,event_name3,,
year1,month1,day5,date5,user7844,produit2,event_name3,,
year1,month1,day2,date2,user7859,produit2,event_name3,,
year1,month1,day3,date3,user7922,produit2,event_name3,,
year1,month1,day4,date4,user8023,produit2,event_name3,,
year1,month1,day5,date5,user8136,produit2,event_name3,,
year1,month1,day1,date1,user8153,produit2,event_name3,,
year1,month1,day8,date8,user8172,produit2,event_name3,,
year1,month1,day1,date1,user8208,produit2,event_name3,,
year1,month1,day5,date5,user8238,produit2,event_name3,,
year1,month1,day3,date3,user8240,produit2,event_name3,,
year1,month1,day5,date5,user8259,produit2,event_name3,,
year1,month1,day4,date4,user8285,produit2,event_name3,,
year1,month1,day2,date2,user8288,produit2,event_name3,,
year1,month1,day4,date4,user8299,produit2,event_name3,,
year1,month1,day6,date6,user8303,produit2,event_name3,,
year1,month1,day5,date5,user8305,produit2,event_name3,,
year1,month1,day3,date3,user8334,produit2,event_name3,,
year1,month1,day8,date8,user8343,produit2,event_name3,,
year1,month1,day8,date8,user8343,produit2,event_name3,,
year1,month1,day8,date8,user8343,produit2,event_name3,,
year1,month1,day8,date8,user8347,produit2,event_name3,,
year1,month1,day2,date2,user8444,produit2,event_name3,,
year1,month1,day4,date4,user8452,produit2,event_name3,,
year1,month1,day2,date2,user8466,produit2,event_name3,,
year1,month1,day2,date2,user8467,produit2,event_name3,,
year1,month1,day4,date4,user8533,produit2,event_name3,,
year1,month1,day3,date3,user8547,produit2,event_name3,,
year1,month1,day5,date5,user8554,produit2,event_name3,,
year1,month1,day3,date3,user8600,produit2,event_name3,,
year1,month1,day2,date2,user174,produit3,event_name3,,
year1,month1,day2,date2,user235,produit3,event_name3,,
year1,month1,day4,date4,user236,produit3,event_name3,,
year1,month1,day4,date4,user273,produit3,event_name3,,
year1,month1,day7,date7,user289,produit3,event_name3,,
year1,month1,day7,date7,user421,produit3,event_name3,,
year1,month1,day2,date2,user439,produit3,event_name3,,
year1,month1,day5,date5,user444,produit3,event_name3,,
year1,month1,day3,date3,user624,produit3,event_name3,,
year1,month1,day3,date3,user624,produit3,event_name3,,
year1,month1,day3,date3,user652,produit3,event_name3,,
year1,month1,day1,date1,user658,produit3,event_name3,,
year1,month1,day4,date4,user671,produit3,event_name3,,
year1,month1,day2,date2,user725,produit3,event_name3,,
year1,month1,day5,date5,user729,produit3,event_name3,,
year1,month1,day3,date3,user811,produit3,event_name3,,
year1,month1,day1,date1,user922,produit3,event_name3,,
year1,month1,day2,date2,user928,produit3,event_name3,,
year1,month1,day1,date1,user944,produit3,event_name3,,
year1,month1,day2,date2,user948,produit3,event_name3,,
year1,month1,day4,date4,user1038,produit3,event_name3,,
year1,month1,day5,date5,user1142,produit3,event_name3,,
year1,month1,day8,date8,user1187,produit3,event_name3,,
year1,month1,day5,date5,user1196,produit3,event_name3,,
year1,month1,day7,date7,user1407,produit3,event_name3,,
year1,month1,day2,date2,user1574,produit3,event_name3,,
year1,month1,day2,date2,user1575,produit3,event_name3,,
year1,month1,day2,date2,user1636,produit3,event_name3,,
year1,month1,day6,date6,user1721,produit3,event_name3,,
year1,month1,day2,date2,user1753,produit3,event_name3,,
year1,month1,day3,date3,user2001,produit3,event_name3,,
year1,month1,day2,date2,user2013,produit3,event_name3,,
year1,month1,day4,date4,user2022,produit3,event_name3,,
year1,month1,day5,date5,user2061,produit3,event_name3,,
year1,month1,day1,date1,user2072,produit3,event_name3,,
year1,month1,day4,date4,user2085,produit3,event_name3,,
year1,month1,day2,date2,user2130,produit3,event_name3,,
year1,month1,day2,date2,user2165,produit3,event_name3,,
year1,month1,day4,date4,user2412,produit3,event_name3,,
year1,month1,day5,date5,user2426,produit3,event_name3,,
year1,month1,day3,date3,user2438,produit3,event_name3,,
year1,month1,day4,date4,user2471,produit3,event_name3,,
year1,month1,day1,date1,user2579,produit3,event_name3,,
year1,month1,day4,date4,user2639,produit3,event_name3,,
year1,month1,day4,date4,user2777,produit3,event_name3,,
year1,month1,day2,date2,user2779,produit3,event_name3,,
year1,month1,day4,date4,user2837,produit3,event_name3,,
year1,month1,day2,date2,user2852,produit3,event_name3,,
year1,month1,day2,date2,user2959,produit3,event_name3,,
year1,month1,day2,date2,user2982,produit3,event_name3,,
year1,month1,day2,date2,user2997,produit3,event_name3,,
year1,month1,day4,date4,user3059,produit3,event_name3,,
year1,month1,day3,date3,user3088,produit3,event_name3,,
year1,month1,day3,date3,user3126,produit3,event_name3,,
year1,month1,day3,date3,user3126,produit3,event_name3,,
year1,month1,day1,date1,user3141,produit3,event_name3,,
year1,month1,day4,date4,user3168,produit3,event_name3,,
year1,month1,day4,date4,user3192,produit3,event_name3,,
year1,month1,day6,date6,user3236,produit3,event_name3,,
